4448.141883820645,73078.47403954016,0,5.099137844993955,1708311824744
4448.423229018808,73077.78321417328,0,5.0993831306083575,1708311824845
4449.24969583418,73075.75530119892,0,1.960219764508889,1708311825147
4448.678100488789,73077.14814154943,0,5.1022392513186725,1708311824944
4449.566299538827,73074.98644160992,0,1.962100459758465,1708311825243
4448.959445775137,73076.45731620071,0,5.10223931431549,1708311825043
4449.847644969996,73074.29561629612,0,5.093458242510435,1708311825343
4450.128870256478,73073.59369912418,0,5.104438785801182,1708311825446
4450.419120511331,73072.89168416709,0,5.099138353655194,1708311825545
4450.700466084469,73072.20085888542,0,5.104438907578725,1708311825664
4450.990716430184,73071.49884395069,0,5.093458498502383,1708311825753
4451.271941907471,73070.79692682298,0,5.106163519294679,1708311825845
4451.535838725104,73070.16175650293,0,5.0978629526076045,1708311825944
4451.852322654915,73069.38180514146,0,5.087930648224068,1708311826055
4452.133428081928,73068.66879617749,0,5.098790060430067,1708311826155
4452.423558483075,73067.95568942977,0,5.098790122067133,1708311826242
4452.713688930904,73067.24258269323,0,5.099907992748553,1708311826354
4452.977465781383,73066.59632055555,0,5.098790249106544,1708311826446
4453.267596325139,73065.88321384275,0,5.097588541206436,1708311826543
4453.592865128478,73065.08098102594,0,5.093289353136551,1708311826644
4453.882875588432,73064.35678246664,0,5.0938330070479685,1708311826753
4454.146532428858,73063.69942850294,0,5.097588738160317,1708311826847
4454.471801400126,73062.8971957257,0,5.087931222480071,1708311826947
4454.735338145343,73062.22874991363,0,5.092703550143596,1708311827046
4455.060487045324,73061.41542529361,0,5.09313007274109,1708311827145
4455.35928231955,73060.66894526547,0,5.0879314182637945,1708311827247
4455.596465514973,73060.06734406343,0,5.0922332398820735,1708311827343
4455.956752839498,73059.16489337804,0,5.08793156156976,1708311827455
4456.255428090517,73058.40732151782,0,5.09815490163606,1708311827545
4456.56312832993,73057.64965188131,0,5.082862529931012,1708311827643
4456.861683500756,73056.88098817831,0,5.098155038391567,1708311827743
4457.1693838504725,73056.1233185674,0,5.0879318316427895,1708311827843
4457.476843891549,73055.34346523136,0,5.09298023692787,1708311827941
4457.784424167767,73054.57470377814,0,5.087931966768274,1708311828045
4458.091884320136,73053.79485046864,0,5.09346007891596,1708311828141
4458.373110977351,73053.09293360915,0,5.096849533750092,1708311828247
4458.724734499177,73052.22385644866,0,5.087932173345396,1708311828347
4459.005841080565,73051.5108477436,0,5.087932241835648,1708311828446
4459.34843978961,73050.64186839899,0,5.0830062278145896,1708311828552
4459.655780050205,73049.85092328629,0,5.097864773921655,1708311828665
4459.972265494056,73049.0709722708,0,5.083006366637207,1708311828745
4460.279605870717,73048.28002718464,0,5.0879325254619285,1708311828847
4460.587066486303,73047.50017397711,0,5.0830065019432,1708311828946
4460.894406975829,73046.70922891749,0,5.087932661427163,1708311829041
4461.201867703465,73045.92937573651,0,5.087932733300603,1708311829146
4461.509328490356,73045.1495225695,0,5.077919483175527,1708311829245
4461.807764379191,73044.36976719601,0,5.087932867705519,1708311829356
4462.11522527691,73043.58991405508,0,5.087932935429656,1708311829442
4462.422686231614,73042.81006092438,0,5.082863833293465,1708311829548
4462.721242464089,73042.04139745655,0,5.087933074893133,1708311829664
4463.028703533812,73041.26154435286,0,5.077919824774559,1708311829744
4463.32713970379,73040.48178904271,0,5.092981552406958,1708311829841
4463.634721056675,73039.7130278307,0,5.076622074100904,1708311829946
4463.898018908687,73039.02239860874,0,5.087933337173448,1708311830047
4464.2054801954655,73038.24254555395,0,5.074259019744041,1708311830144
4464.530150239705,73037.38485387573,0,5.092981827830822,1708311830246
4464.837731817912,73036.61609271448,0,5.087933547590944,1708311830344
4465.145193279604,73035.83623969695,0,5.087933617148777,1708311830453
4465.452654798282,73035.05638669385,0,5.082380652501589,1708311830562
4465.724857734167,73034.35456789099,0,5.083392210241943,1708311830641
4466.058553044975,73033.49677850213,0,5.087933822269196,1708311830742
4466.366014733794,73032.71692553628,0,5.092982238558208,1708311830844
4466.673596647743,73031.9481644514,0,5.087933959022315,1708311830948
4466.945919958525,73031.25743756024,0,5.082864843972582,1708311831046
4467.244477014174,73030.48877427494,0,5.098157385706899,1708311831145
4467.552179261344,73029.73110509338,0,5.08793415771821,1708311831253
4467.885995110672,73028.88440765534,0,5.0879342288686695,1708311831342
4468.184672507166,73028.12683627522,0,5.093133024045954,1708311831445
4468.483470125531,73027.38035677653,0,5.094502626122466,1708311831543
4468.7207753644325,73026.78984786104,0,5.092344895592261,1708311831642
4469.0722808841965,73025.90967932297,0,5.099911688914829,1708311831767
4469.33606028487,73025.26341776457,0,5.099911741845065,1708311831853
4469.599839721457,73024.61715621594,0,5.10665660290678,1708311831948
4469.94292128284,73023.79254483012,0,5.087934681314724,1708311832045
