800049A900000001,635396630655,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962310,1399418880,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311825671,1708311825706
800049A900000001,635396630754,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962310,1399418880,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311825969,1708311826024
800049AA00000001,635396632954,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962480,1399418540,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311827967,1708311828014
800049AA00000001,635396633154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962480,1399418540,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311828173,1708311828205
800049AA00000001,635396633454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962480,1399418540,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311828467,1708311828520
800049AA00000001,635396633655,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962480,1399418540,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311828671,1708311828723
800049AA00000001,635396633754,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962480,1399418540,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311828963,1708311829023
800049AB00000001,635396636158,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358960970,1399419560,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311831173,1708311831221
800049AB00000001,635396636455,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358961110,1399419700,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,111,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311831467,1708311831530
800049AB00000001,635396636655,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358961200,1399419830,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,277,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311831674,1708311831717
800049AB00000001,635396636954,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358961340,1399420030,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,416,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311831971,1708311832018
800049AB00000001,635396637155,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358961340,1399420030,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,555,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311832172,1708311832218
800049AB00000001,635396637371,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358961340,1399420030,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,722,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311832387,1708311832429
800049AB00000001,635396637655,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358961340,1399420030,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,722,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311832676,1708311832720
800049AB00000001,635396637856,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358961340,1399420030,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,750,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311832977,1708311833014
800049AC00000001,635396647456,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962940,1399417850,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311842468,1708311842555
800049AC00000001,635396647655,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962940,1399417850,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311842669,1708311842756
800049AC00000001,635396647954,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962950,1399417790,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311842972,1708311843046
800049AC00000001,635396648154,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962950,1399417790,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311843172,1708311843255
800049AC00000001,635396648356,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962890,1399417770,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311843381,1708311843456
800049AC00000001,635396648667,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962890,1399417770,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311843685,1708311843756
800049AC00000001,635396648954,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962760,1399417840,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311843970,1708311844044
800049AC00000001,635396649156,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962730,1399417780,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311844172,1708311844245
800049AC00000001,635396649455,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962740,1399417770,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,27,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311844468,1708311844559
800049AC00000001,635396649655,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962660,1399417820,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,83,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311844678,1708311844760
800049AC00000001,635396649954,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962640,1399417790,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,111,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311844970,1708311845061
800049AC00000001,635396650156,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962540,1399417900,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,166,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311845170,1708311845262
800049AC00000001,635396650455,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962520,1399417880,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,222,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311845467,1708311845561
800049AC00000001,635396650655,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962510,1399417830,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,194,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311845676,1708311845763
800049AC00000001,635396650955,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962520,1399417760,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,194,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311845972,1708311846064
800049AC00000001,635396651156,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962520,1399417760,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,166,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311846175,1708311846266
800049AC00000001,635396651454,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962520,1399417760,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,111,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311846472,1708311846553
800049AC00000001,635396651656,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962450,1399417800,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,138,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311846672,1708311846760
800049AD00000001,635396651956,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962570,1399418370,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311846969,1708311847072
800049AC00000001,635396651956,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962430,1399417800,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,83,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311846969,1708311847069
800049AD00000001,635396652255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962570,1399418370,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311847270,1708311847375
800049AC00000001,635396652255,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962420,1399417780,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,55,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311847270,1708311847371
800049AD00000001,635396652555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962570,1399418370,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311847566,1708311847673
800049AC00000001,635396652555,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962370,1399417820,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,55,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311847566,1708311847671
800049AD00000001,635396652764,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962570,1399418370,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311847774,1708311847860
800049AC00000001,635396652764,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962360,1399417840,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,83,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311847774,1708311847858
800049AD00000001,635396652956,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962570,1399418370,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311848152,1708311848281
800049AC00000001,635396653120,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962350,1399417830,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,83,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311848152,1708311848278
800049AC00000001,635396653356,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962330,1399417830,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,83,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311848370,1708311848474
800049AE00000001,635396653655,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962560,1399418400,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311848669,1708311848781
800049AC00000001,635396653655,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962320,1399417840,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,27,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311848669,1708311848777
800049AE00000001,635396653954,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962560,1399418400,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311848966,1708311849066
800049AC00000001,635396653954,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962320,1399417830,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311848966,1708311849064
800049AE00000001,635396654157,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962560,1399418400,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311849175,1708311849281
800049AC00000001,635396654157,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962300,1399417810,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311849175,1708311849279
800049AE00000001,635396654454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962560,1399418400,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311849472,1708311849582
800049AC00000001,635396654454,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962290,1399417840,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,0,36001,3000,0,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311849472,1708311849580
800049AC00000001,635396654655,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962270,1399417870,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,27,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311849670,1708311849779
800049AC00000001,635396654955,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4326,358962300,1399417820,800001,0,-132768,-132768,-132768,0,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,2,0,3000,27,500,32767,32767,2001,1001,32767,32767,65535,65535,65535,65535,65535,65535,0,7,91,91,0,0,255,0,0,0,0,0,0,0,0,0,15,0,0,"0000000000000001,",1708311849969,1708311850080
