8000010180000001,635396629751,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311824773,1708311824821
8000010180000001,635396629851,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311824886,1708311824915
8000010180000001,635396629951,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311824986,1708311825017
8000010180000001,635396630051,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825143,1708311825220
8000010180000001,635396630151,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825199,1708311825313
8000010180000001,635396630251,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825271,1708311825316
8000010180000001,635396630351,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825383,1708311825414
8000010180000001,635396630451,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825484,1708311825520
8000010180000001,635396630551,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825574,1708311825603
8000010180000001,635396630651,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825681,1708311825813
8000010180000001,635396630751,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825773,1708311825815
8000010180000001,635396630851,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825876,1708311825913
8000010180000001,635396630951,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311825981,1708311826019
8000010180000001,635396631051,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826141,1708311826222
8000010180000001,635396631151,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826180,1708311826225
8000010180000001,635396631251,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826272,1708311826326
8000010180000001,635396631351,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826373,1708311826416
8000010180000001,635396631451,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826475,1708311826521
8000010180000001,635396631551,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826566,1708311826622
8000010180000001,635396631651,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826671,1708311826721
8000010180000001,635396631751,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826773,1708311826804
8000010180000001,635396631851,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826873,1708311826903
8000010180000001,635396631951,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311826974,1708311827009
8000010180000001,635396632051,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827142,1708311827226
8000010180000001,635396632151,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827183,1708311827228
8000010180000001,635396632251,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827291,1708311827329
8000010180000001,635396632351,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827381,1708311827425
8000010180000001,635396632451,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827470,1708311827524
8000010180000001,635396632551,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827574,1708311827625
8000010180000001,635396632651,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827673,1708311827725
8000010180000001,635396632751,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827776,1708311827825
8000010180000001,635396632851,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827890,1708311827928
8000010180000001,635396632951,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311827977,1708311828015
8000010180000001,635396633051,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311828140,1708311828206
8000010180000001,635396633151,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311828179,1708311828209
8000010180000001,635396633251,4,500,4326,358961720,1399419520,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,4326,358960910,1399420020,800001,0,-132768,-132768,-132768,15,17,101,0,0,10001,0,-132768,-132768,-132768,200,200,0,20001,1001,400,0,0,"0000000000000001,",1708311828284,1708311828324
